ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Drink
2011-08-23 13:35:00,19.023554498324177,-67.04299157407861,118.25245731320717,19.023554498324177,19.023554498324177,4.935354319933102,4.935354319933102,4.935354319933102,-2.761997792460934,-2.761997792460934,-2.761997792460934,7.697352112394036,7.697352112394036,7.697352112394036,0.0,0.0,0.0,23.958908818257278,Iced Matcha Latte
2011-08-23 15:14:00,19.023634026402107,-74.99289171101425,106.28306485490278,19.023634026402107,19.023634026402107,-0.1794311442950872,-0.1794311442950872,-0.1794311442950872,-6.699546877938143,-6.699546877938143,-6.699546877938143,6.52011573364306,6.52011573364306,6.52011573364306,0.0,0.0,0.0,18.84420288210702,Iced Matcha Latte
2011-08-23 15:24:00,19.02364205954129,-78.36578792677659,108.51055481006543,19.02364205954129,19.02364205954129,-0.33200505442632183,-0.33200505442632183,-0.33200505442632183,-6.7285041289906475,-6.7285041289906475,-6.7285041289906475,6.396499074564318,6.396499074564318,6.396499074564318,0.0,0.0,0.0,18.69163700511497,Iced Matcha Latte
2011-08-23 17:13:00,19.023729620758402,-74.16507139708266,102.18436149753401,19.023729620758402,19.023729620758402,-5.325949687067801,-5.325949687067801,-5.325949687067801,-10.33537062510679,-10.33537062510679,-10.33537062510679,5.009420938038976,5.009420938038976,5.009420938038976,0.0,0.0,0.0,13.697779933690601,Iced Matcha Latte
2011-08-23 17:31:00,19.023744080408935,-75.94640614808473,108.53560917062636,19.023744080408935,19.023744080408935,-7.390163444073993,-7.390163444073993,-7.390163444073993,-12.165381311785733,-12.165381311785733,-12.165381311785733,4.775217867711752,4.775217867711752,4.775217867711752,0.0,0.0,0.0,11.633580636334942,Iced Matcha Latte
2011-08-24 09:36:00,19.024519278340254,-69.26295701459783,103.17940613310326,19.024519278340254,19.024519278340254,-0.4247282913305843,-0.4247282913305843,-0.4247282913305843,4.022406404839516,4.022406404839516,4.022406404839516,-4.447134696170112,-4.447134696170112,-4.447134696170112,0.0,0.0,0.0,18.59979098700967,Iced Matcha Latte
2011-08-24 10:37:00,19.024568280489284,-86.8115909919383,99.27446449576445,19.024568280489284,19.024568280489284,-10.268548506433586,-10.268548506433586,-10.268548506433586,-5.696119402086842,-5.696119402086842,-5.696119402086842,-4.572429104346752,-4.572429104346752,-4.572429104346752,0.0,0.0,0.0,8.756019774055698,Iced Matcha Latte
2011-08-24 11:54:00,19.024630135661006,-84.63111697464521,101.06089509042346,19.024630135661006,19.024630135661006,-8.311560615804519,-8.311560615804519,-8.311560615804519,-3.674198996523985,-3.674198996523985,-3.674198996523985,-4.637361619280531,-4.637361619280531,-4.637361619280531,0.0,0.0,0.0,10.713069519856488,Iced Matcha Latte
2011-08-24 13:57:00,19.024728943272976,-77.60266963096558,98.96552069762328,19.024728943272976,19.024728943272976,-8.510762180783978,-8.510762180783978,-8.510762180783978,-3.975734671155633,-3.975734671155633,-3.975734671155633,-4.535027509628337,-4.535027509628337,-4.535027509628337,0.0,0.0,0.0,10.513966762488998,Iced Matcha Latte
2011-08-24 14:23:00,19.024749829434853,-85.1927459374215,99.61148532727243,19.024749829434853,19.024749829434853,-9.848160073006172,-9.848160073006172,-9.848160073006172,-5.365337014323211,-5.365337014323211,-5.365337014323211,-4.482823058682963,-4.482823058682963,-4.482823058682963,0.0,0.0,0.0,9.176589756428681,Iced Matcha Latte
2011-08-24 15:12:00,19.02478919181686,-86.67993746735974,99.97058897418025,19.02478919181686,19.02478919181686,-11.044336938227778,-11.044336938227778,-11.044336938227778,-6.68693775047574,-6.68693775047574,-6.68693775047574,-4.357399187752035,-4.357399187752035,-4.357399187752035,0.0,0.0,0.0,7.980452253589084,Iced Matcha Latte
2011-08-25 10:00:00,19.025695329916893,-72.05491935387491,106.51620855229743,19.025695329916893,19.025695329916893,0.6190392800700738,0.6190392800700738,0.6190392800700738,-1.1163719792515754,-1.1163719792515754,-1.1163719792515754,1.735411259321639,1.735411259321639,1.735411259321639,0.0,0.0,0.0,19.644734609986966,Iced Matcha Latte
2011-08-25 10:25:00,19.025715412764853,-72.66776473591268,111.1480181845883,19.025715412764853,19.025715412764853,-2.921138172464326,-2.921138172464326,-2.921138172464326,-4.718073049640569,-4.718073049640569,-4.718073049640569,1.7969348771762412,1.7969348771762412,1.7969348771762412,0.0,0.0,0.0,16.10457724030053,Iced Matcha Latte
2011-08-25 10:55:00,19.025739512182405,-78.43835181001559,110.79086046785233,19.025739512182405,19.025739512182405,-4.433337625888716,-4.433337625888716,-4.433337625888716,-6.294007001800895,-6.294007001800895,-6.294007001800895,1.860669375912176,1.860669375912176,1.860669375912176,0.0,0.0,0.0,14.59240188629369,Iced Matcha Latte
2011-08-25 12:57:00,19.02583751648046,-76.92134529473978,110.75317416487447,19.02583751648046,19.02583751648046,0.4809695367547742,0.4809695367547742,0.4809695367547742,-1.5227094580480292,-1.5227094580480292,-1.5227094580480292,2.0036789948028044,2.0036789948028044,2.0036789948028044,0.0,0.0,0.0,19.506807053235235,Iced Matcha Latte
2011-08-25 14:57:00,19.025933914150674,-74.1333206060878,111.04440065530025,19.025933914150674,19.025933914150674,-4.538481180839306,-4.538481180839306,-4.538481180839306,-6.499177822248995,-6.499177822248995,-6.499177822248995,1.9606966414096847,1.9606966414096847,1.9606966414096847,0.0,0.0,0.0,14.487452733311368,Iced Matcha Latte
2011-08-25 15:10:00,19.025944357231616,-82.85274239113038,115.14767849080434,19.025944357231616,19.025944357231616,-4.72640902883149,-4.72640902883149,-4.72640902883149,-6.671677987937681,-6.671677987937681,-6.671677987937681,1.9452689591061876,1.9452689591061876,1.9452689591061876,0.0,0.0,0.0,14.299535328400125,Iced Matcha Latte
2011-08-25 15:47:00,19.0259740798466,-80.14639610300925,107.2832965825369,19.0259740798466,19.0259740798466,-4.80130145434874,-4.80130145434874,-4.80130145434874,-6.691436595024604,-6.691436595024604,-6.691436595024604,1.890135140675861,1.890135140675861,1.890135140675861,0.0,0.0,0.0,14.22467262549786,Iced Matcha Latte
2011-08-25 17:22:00,19.026050394668854,-85.16030368809754,107.97077567624096,19.026050394668854,19.026050394668854,-9.56128570036128,-9.56128570036128,-9.56128570036128,-11.236440901075929,-11.236440901075929,-11.236440901075929,1.6751552007146508,1.6751552007146508,1.6751552007146508,0.0,0.0,0.0,9.464764694307574,Iced Matcha Latte
2011-08-26 11:40:00,19.026932433351327,-77.66265276272988,105.6748390962327,19.026932433351327,19.026932433351327,-8.297002376947537,-8.297002376947537,-8.297002376947537,-4.593687334285496,-4.593687334285496,-4.593687334285496,-3.7033150426620365,-3.7033150426620365,-3.7033150426620365,0.0,0.0,0.0,10.72993005640379,Iced Matcha Latte
2011-08-26 11:58:00,19.02694689300186,-77.38557623183638,108.52919129410604,19.02694689300186,19.02694689300186,-7.169250222565875,-7.169250222565875,-7.169250222565875,-3.416586895529183,-3.416586895529183,-3.416586895529183,-3.7526633270367,-3.7526633270367,-3.7526633270367,0.0,0.0,0.0,11.857696670435985,Iced Matcha Latte
2011-08-28 10:43:00,19.029200188543157,-85.80922976734357,105.57328843221357,19.029200188543157,19.029200188543157,-11.466512038738767,-11.466512038738767,-11.466512038738767,-6.005929585927754,-6.005929585927754,-6.005929585927754,-5.460582452811004,-5.460582452811004,-5.460582452811004,0.0,0.0,0.0,7.562688149804391,Iced Matcha Latte
2011-08-28 11:01:00,19.02921464819369,-89.44160347179057,101.71993553999042,19.02921464819369,19.02921464819369,-11.840167379947985,-11.840167379947985,-11.840167379947985,-6.287632524389115,-6.287632524389115,-6.287632524389115,-5.552534855558877,-5.552534855558877,-5.552534855558877,0.0,0.0,0.0,7.189047268245705,Iced Matcha Latte
2011-08-28 12:06:00,19.02926686359839,-76.79115008612976,95.94356636483911,19.02926686359839,19.02926686359839,-8.78392552496782,-8.78392552496782,-8.78392552496782,-2.9267389861799438,-2.9267389861799438,-2.9267389861799438,-5.857186538787881,-5.857186538787881,-5.857186538787881,0.0,0.0,0.0,10.24534133863057,Iced Matcha Latte
2011-08-28 12:16:00,19.029274896737576,-83.14896219978137,106.79298026556405,19.029274896737576,19.029274896737576,-8.287190262604959,-8.287190262604959,-8.287190262604959,-2.387236517733756,-2.387236517733756,-2.387236517733756,-5.899953744871209,-5.899953744871209,-5.899953744871209,0.0,0.0,0.0,10.742084634132617,Iced Matcha Latte
2011-08-28 13:08:00,19.029316669061338,-82.33832106180671,102.06982112817754,19.029316669061338,19.029316669061338,-7.810407917833114,-7.810407917833114,-7.810407917833114,-1.707355370086271,-1.707355370086271,-1.707355370086271,-6.1030525477468425,-6.1030525477468425,-6.1030525477468425,0.0,0.0,0.0,11.218908751228224,Iced Matcha Latte
2011-08-28 14:00:00,19.029358441385096,-76.66521838661912,102.43016452348944,19.029358441385096,19.029358441385096,-10.41808811933063,-10.41808811933063,-10.41808811933063,-4.146650240379113,-4.146650240379113,-4.146650240379113,-6.271437878951518,-6.271437878951518,-6.271437878951518,0.0,0.0,0.0,8.611270322054466,Iced Matcha Latte
2011-08-28 14:39:00,19.02938977062792,-94.15470353958804,93.37006713553527,19.02938977062792,19.02938977062792,-12.39503709934641,-12.39503709934641,-12.39503709934641,-6.021919362263378,-6.021919362263378,-6.021919362263378,-6.373117737083028,-6.373117737083028,-6.373117737083028,0.0,0.0,0.0,6.634352671281508,Iced Matcha Latte
2011-08-30 10:33:00,19.03150569948916,-74.39968299519785,114.9741008541074,19.03150569948916,19.03150569948916,4.136057654107497,4.136057654107497,4.136057654107497,-5.424140241957227,-5.424140241957227,-5.424140241957227,9.560197896064718,9.560197896064718,9.560197896064718,0.0,0.0,0.0,23.167563353596655,Iced Matcha Latte
2011-08-30 10:39:00,19.031510519372667,-70.43302722118608,116.94746079789275,19.031510519372667,19.031510519372667,3.694184196464885,3.694184196464885,3.694184196464885,-5.812297170669226,-5.812297170669226,-5.812297170669226,9.506481367134118,9.506481367134118,9.506481367134118,0.0,0.0,0.0,22.72569471583755,Iced Matcha Latte
2011-08-30 12:10:00,19.031583620939248,-69.60305823758675,116.98047087934502,19.031583620939248,19.031583620939248,5.924285298683518,5.924285298683518,5.924285298683518,-2.699549406657238,-2.699549406657238,-2.699549406657238,8.62383470534076,8.62383470534076,8.62383470534076,0.0,0.0,0.0,24.955868919622766,Iced Matcha Latte
2011-08-30 12:31:00,19.031600490531538,-62.44446774898138,113.5628662940635,19.031600490531538,19.031600490531538,6.610956282248184,6.610956282248184,6.610956282248184,-1.7923969831243904,-1.7923969831243904,-1.7923969831243904,8.403353265372573,8.403353265372573,8.403353265372573,0.0,0.0,0.0,25.64255677277972,Iced Matcha Latte
2011-08-30 12:43:00,19.03161013029856,-74.56609604828336,113.84499116070369,19.03161013029856,19.03161013029856,6.732879218406228,6.732879218406228,6.732879218406228,-1.541898946263124,-1.541898946263124,-1.541898946263124,8.274778164669351,8.274778164669351,8.274778164669351,0.0,0.0,0.0,25.76448934870479,Iced Matcha Latte
2011-08-30 12:49:00,19.03161495297391,-68.01823554161541,118.61524927908437,19.03161495297391,19.03161495297391,6.712178024292198,6.712178024292198,6.712178024292198,-1.4976289301228047,-1.4976289301228047,-1.4976289301228047,8.209806954414999,8.209806954414999,8.209806954414999,0.0,0.0,0.0,25.74379297726611,Iced Matcha Latte
2011-08-30 15:16:00,19.03173310851999,-74.02270281760923,108.01837930032384,19.03173310851999,19.03173310851999,-0.21420510668791598,-0.21420510668791598,-0.21420510668791598,-6.70965734842881,-6.70965734842881,-6.70965734842881,6.495452241740898,6.495452241740898,6.495452241740898,0.0,0.0,0.0,18.817528001832073,Iced Matcha Latte
2011-08-30 15:42:00,19.031754006779842,-74.53200792333824,105.47403134800177,19.031754006779842,19.031754006779842,-0.527585749879421,-0.527585749879421,-0.527585749879421,-6.699765728730855,-6.699765728730855,-6.699765728730855,6.17217997885143,6.17217997885143,6.17217997885143,0.0,0.0,0.0,18.50416825690042,Iced Matcha Latte
2011-08-31 09:23:00,19.03260681653761,-75.16911161992888,115.24762166205235,19.03260681653761,19.03260681653761,2.7718359610846997,2.7718359610846997,2.7718359610846997,7.183698313969505,7.183698313969505,7.183698313969505,-4.411862352884805,-4.411862352884805,-4.411862352884805,0.0,0.0,0.0,21.80444277762231,Iced Matcha Latte
2011-08-31 14:28:00,19.032851969201243,-79.46840971941961,103.33410057415144,19.032851969201243,19.032851969201243,-10.06351447038772,-10.06351447038772,-10.06351447038772,-5.591891532045626,-5.591891532045626,-5.591891532045626,-4.4716229383420965,-4.4716229383420965,-4.4716229383420965,0.0,0.0,0.0,8.969337498813523,Iced Matcha Latte
2011-08-31 15:32:00,19.032903411071644,-84.1781719869645,98.34381318550568,19.032903411071644,19.032903411071644,-11.0184972299853,-11.0184972299853,-11.0184972299853,-6.7220376638438255,-6.7220376638438255,-6.7220376638438255,-4.296459566141478,-4.296459566141478,-4.296459566141478,0.0,0.0,0.0,8.014406181086343,Iced Matcha Latte
2011-08-31 15:35:00,19.03290582240932,-81.69013233855739,95.79740826487384,19.03290582240932,19.03290582240932,-11.002726391899524,-11.002726391899524,-11.002726391899524,-6.71587881068137,-6.71587881068137,-6.71587881068137,-4.2868475812181615,-4.2868475812181615,-4.2868475812181615,0.0,0.0,0.0,8.030179430509795,Iced Matcha Latte
2011-08-31 16:09:00,19.03293315090297,-83.59631942456157,93.54816924584101,19.03293315090297,19.03293315090297,-10.964287092973434,-10.964287092973434,-10.964287092973434,-6.794715971696266,-6.794715971696266,-6.794715971696266,-4.169571121277167,-4.169571121277167,-4.169571121277167,0.0,0.0,0.0,8.068646057929536,Iced Matcha Latte
2011-09-01 10:11:00,19.033802840024464,-77.78515233749859,106.71824675784485,19.033802840024464,19.033802840024464,-1.1920461275405099,-1.1920461275405099,-1.1920461275405099,-2.955461896440083,-2.955461896440083,-2.955461896440083,1.7634157688995837,1.7634157688995837,1.7634157688995837,0.0,0.0,0.0,17.841756712483953,Iced Matcha Latte
2011-09-01 10:36:00,19.033822934505086,-81.24567296846459,106.02798606660711,19.033822934505086,19.033822934505086,-3.8115165443017385,-3.8115165443017385,-3.8115165443017385,-5.633107758456258,-5.633107758456258,-5.633107758456258,1.8215912141544999,1.8215912141544999,1.8215912141544999,0.0,0.0,0.0,15.222306390203347,Iced Matcha Latte
2011-09-01 11:33:00,19.033868749920913,-80.60432814054347,103.19902605531146,19.033868749920913,19.033868749920913,-3.1082639367772122,-3.1082639367772122,-3.1082639367772122,-5.033613979001231,-5.033613979001231,-5.033613979001231,1.9253500422240215,1.9253500422240215,1.9253500422240215,0.0,0.0,0.0,15.9256048131437,Iced Matcha Latte
2011-09-01 11:43:00,19.033876787713165,-82.1865588282346,106.88555622084193,19.033876787713165,19.033876787713165,-2.458929467372822,-2.458929467372822,-2.458929467372822,-4.398289638201419,-4.398289638201419,-4.398289638201419,1.9393601708285924,1.9393601708285924,1.9393601708285924,0.0,0.0,0.0,16.574947320340343,Iced Matcha Latte
2011-09-01 12:41:00,19.033923406908215,-75.08585230481195,110.78325035746808,19.033923406908215,19.033923406908215,0.426906870132792,0.426906870132792,0.426906870132792,-1.5687571473132855,-1.5687571473132855,-1.5687571473132855,1.995664017446085,1.995664017446085,1.995664017446085,0.0,0.0,0.0,19.46083027704101,Iced Matcha Latte
2011-09-01 12:46:00,19.033927425804343,-69.42375138144749,112.93947029024586,19.033927425804343,19.033927425804343,0.48556473380618004,0.48556473380618004,0.48556473380618004,-1.5129535204186724,-1.5129535204186724,-1.5129535204186724,1.9985182542248507,1.9985182542248507,1.9985182542248507,0.0,0.0,0.0,19.51949215961052,Iced Matcha Latte
2011-09-01 14:26:00,19.034007803726844,-74.6032063494498,107.20194662951076,19.034007803726844,19.034007803726844,-3.5143398082179766,-3.5143398082179766,-3.5143398082179766,-5.503424901924279,-5.503424901924279,-5.503424901924279,1.9890850937062927,1.9890850937062927,1.9890850937062927,0.0,0.0,0.0,15.519667995508868,Iced Matcha Latte
2011-09-01 16:46:00,19.03412033281835,-83.2845379103339,107.98021036736661,19.03412033281835,19.03412033281835,-6.367544617181925,-6.367544617181925,-6.367544617181925,-8.136262209317378,-8.136262209317378,-8.136262209317378,1.7687175921354537,1.7687175921354537,1.7687175921354537,0.0,0.0,0.0,12.666575715636426,Iced Matcha Latte
2011-09-01 16:50:00,19.034123547935252,-87.52720995313985,101.091879575468,19.034123547935252,19.034123547935252,-6.640718769888956,-6.640718769888956,-6.640718769888956,-8.399754634195853,-8.399754634195853,-8.399754634195853,1.7590358643069024,1.7590358643069024,1.7590358643069024,0.0,0.0,0.0,12.393404778046296,Iced Matcha Latte
2011-09-02 09:24:00,19.034922504484936,-69.39026504694186,114.33682838495561,19.034922504484936,19.034922504484936,3.708149320054723,3.708149320054723,3.708149320054723,6.937808945412161,6.937808945412161,6.937808945412161,-3.229659625357445,-3.229659625357445,-3.229659625357445,0.0,0.0,0.0,22.74307182453966,Iced Matcha Latte
2011-09-02 09:26:00,19.034924112043388,-68.1218377507331,116.8625974769391,19.034924112043388,19.034924112043388,3.2084510725799484,3.2084510725799484,3.2084510725799484,6.446287430169165,6.446287430169165,6.446287430169165,-3.237836357589219,-3.237836357589219,-3.237836357589219,0.0,0.0,0.0,22.243375184623336,Iced Matcha Latte
2011-09-02 09:30:00,19.034927327160286,-72.47417926043431,115.96518506786762,19.034927327160286,19.034927327160286,2.213342824267426,2.213342824267426,2.213342824267426,5.467430958282228,5.467430958282228,5.467430958282228,-3.2540881340147982,-3.2540881340147982,-3.2540881340147982,0.0,0.0,0.0,21.24827015142771,Iced Matcha Latte
2011-09-02 09:38:00,19.03493375739409,-71.10007627559015,112.36192121376503,19.03493375739409,19.03493375739409,0.26394700811591054,0.26394700811591054,0.26394700811591054,3.5501287636062946,3.5501287636062946,3.5501287636062946,-3.286181755490393,-3.286181755490393,-3.286181755490393,0.0,0.0,0.0,19.29888076551,Iced Matcha Latte
2011-09-02 10:20:00,19.03496751612154,-80.98728964567725,104.91854549903358,19.03496751612154,19.03496751612154,-7.6108321263229,-7.6108321263229,-7.6108321263229,-4.165384518179908,-4.165384518179908,-4.165384518179908,-3.4454476081429886,-3.4454476081429886,-3.4454476081429886,0.0,0.0,0.0,11.42413538979864,Iced Matcha Latte
2011-09-02 12:52:00,19.035089690563744,-77.24529016527094,104.08125365010615,19.035089690563744,19.035089690563744,-5.376588191307529,-5.376588191307529,-5.376588191307529,-1.495870036327931,-1.495870036327931,-1.495870036327931,-3.8807181549796,-3.8807181549796,-3.8807181549796,0.0,0.0,0.0,13.658501499256214,Iced Matcha Latte
2011-09-02 16:39:00,19.035272148447827,-82.07896335652839,106.59433925587786,19.035272148447827,19.035272148447827,-11.809219233433485,-11.809219233433485,-11.809219233433485,-7.733240545236359,-7.733240545236359,-7.733240545236359,-4.075978688197143,-4.075978688197143,-4.075978688197143,0.0,0.0,0.0,7.226052915014343,Iced Matcha Latte
2011-09-02 16:50:00,19.035280990019302,-87.97967582914771,103.19398950923882,19.035280990019302,19.035280990019302,-12.470956195578252,-12.470956195578252,-12.470956195578252,-8.399754635527758,-8.399754635527758,-8.399754635527758,-4.071201560050496,-4.071201560050496,-4.071201560050496,0.0,0.0,0.0,6.564324794441051,Iced Matcha Latte
2011-09-04 12:49:00,19.037402163394177,-82.6520133106821,98.67822594280595,19.037402163394177,19.037402163394177,-7.530329477535655,-7.530329477535655,-7.530329477535655,-1.4976289301182883,-1.4976289301182883,-1.4976289301182883,-6.032700547417368,-6.032700547417368,-6.032700547417368,0.0,0.0,0.0,11.507072685858521,Iced Matcha Latte
2011-09-04 13:16:00,19.03742386543325,-76.5952069748335,109.43023837667016,19.03742386543325,19.03742386543325,-8.072412705270153,-8.072412705270153,-8.072412705270153,-1.9411166015428172,-1.9411166015428172,-1.9411166015428172,-6.131296103727341,-6.131296103727341,-6.131296103727341,0.0,0.0,0.0,10.965011160163098,Iced Matcha Latte
2011-09-04 13:56:00,19.037456016602256,-90.88706047644017,107.94160509872931,19.037456016602256,19.037456016602256,-10.178420664482003,-10.178420664482003,-10.178420664482003,-3.9186326644954583,-3.9186326644954583,-3.9186326644954583,-6.259787999986544,-6.259787999986544,-6.259787999986544,0.0,0.0,0.0,8.859035352120253,Iced Matcha Latte
2011-09-05 09:07:00,19.03838116649027,-59.62532187092674,127.17021718930165,19.03838116649027,19.03838116649027,12.222986819757548,12.222986819757548,12.222986819757548,11.02358952330578,11.02358952330578,11.02358952330578,1.1993972964517843,1.1993972964517843,1.1993972964517843,0.0,0.0,0.0,31.26136798624782,Iced Matcha Latte
2011-09-05 12:00:00,19.038520220296203,-67.16382468597962,114.75387193878865,19.038520220296203,19.038520220296203,0.3479705688308277,0.3479705688308277,0.3479705688308277,-3.2904570010854983,-3.2904570010854983,-3.2904570010854983,3.6384275699163258,3.6384275699163258,3.6384275699163258,0.0,0.0,0.0,19.38649078912703,Iced Matcha Latte
2011-09-05 13:50:00,19.038608636010956,-67.94899561586458,113.55450005841735,19.038608636010956,19.038608636010956,1.5914333895298833,1.5914333895298833,1.5914333895298833,-3.5767103639300073,-3.5767103639300073,-3.5767103639300073,5.168143753459891,5.168143753459891,5.168143753459891,0.0,0.0,0.0,20.63004202554084,Iced Matcha Latte
2011-09-05 14:27:00,19.038638375842282,-77.85549179046458,111.34297991715026,19.038638375842282,19.038638375842282,0.12058543465069226,0.12058543465069226,0.12058543465069226,-5.548027817964834,-5.548027817964834,-5.548027817964834,5.668613252615532,5.668613252615532,5.668613252615532,0.0,0.0,0.0,19.159223810492975,Iced Matcha Latte
2011-09-05 15:30:00,19.038689013933464,-67.44678325989027,106.00610516954426,19.038689013933464,19.038689013933464,-0.22859991769685423,-0.22859991769685423,-0.22859991769685423,-6.725295252040807,-6.725295252040807,-6.725295252040807,6.496695334343952,6.496695334343952,6.496695334343952,0.0,0.0,0.0,18.81008909623661,Iced Matcha Latte
2011-09-05 15:56:00,19.038709912193312,-72.2224604196471,107.97348040255002,19.038709912193312,19.038709912193312,0.130613809897057,0.130613809897057,0.130613809897057,-6.697319405445492,-6.697319405445492,-6.697319405445492,6.827933215342534,6.827933215342534,6.827933215342534,0.0,0.0,0.0,19.16932372209037,Iced Matcha Latte
2011-09-06 09:23:00,19.039551469041925,-56.086142697461305,125.91208592390309,19.039551469041925,19.039551469041925,17.32572583412894,17.32572583412894,17.32572583412894,7.183698314156137,7.183698314156137,7.183698314156137,10.142027519972784,10.142027519972784,10.142027519972784,0.0,0.0,0.0,36.36527730317086,Iced Matcha Latte
2011-09-06 09:34:00,19.039560310613403,-62.47467182018905,120.21867411386455,19.039560310613403,19.039560310613403,14.556137997336114,14.556137997336114,14.556137997336114,4.499894106528813,4.499894106528813,4.499894106528813,10.056243890807297,10.056243890807297,10.056243890807297,0.0,0.0,0.0,33.59569830794952,Iced Matcha Latte
2011-09-06 09:51:00,19.039573974860225,-68.71137631929983,120.06839428997232,19.039573974860225,19.039573974860225,10.573909483836818,10.573909483836818,10.573909483836818,0.6544623239849359,0.6544623239849359,0.6544623239849359,9.919447159851883,9.919447159851883,9.919447159851883,0.0,0.0,0.0,29.613483458697043,Iced Matcha Latte
2011-09-06 10:42:00,19.039614967600706,-68.35511569981482,110.20955831801916,19.039614967600706,19.039614967600706,3.517106370596856,3.517106370596856,3.517106370596856,-5.962298102340698,-5.962298102340698,-5.962298102340698,9.479404472937556,9.479404472937556,9.479404472937556,0.0,0.0,0.0,22.556721338197562,Iced Matcha Latte
2011-09-06 12:00:00,19.039677662380257,-64.07642296656743,113.64070995662976,19.039677662380257,19.039677662380257,5.4362774572994566,5.4362774572994566,5.4362774572994566,-3.2904570012324426,-3.2904570012324426,-3.2904570012324426,8.726734458531899,8.726734458531899,8.726734458531899,0.0,0.0,0.0,24.475955119679714,Iced Matcha Latte
2011-09-06 12:38:00,19.039708205990806,-70.0540296377346,114.01412959816713,19.039708205990806,19.039708205990806,6.708247850233076,6.708247850233076,6.708247850233076,-1.6203268122778676,-1.6203268122778676,-1.6203268122778676,8.328574662510944,8.328574662510944,8.328574662510944,0.0,0.0,0.0,25.74795605622388,Iced Matcha Latte
2011-09-06 14:32:00,19.03979983682246,-70.03867174632805,117.1209924609459,19.03979983682246,19.03979983682246,1.2709134451211141,1.2709134451211141,1.2709134451211141,-5.759672309569263,-5.759672309569263,-5.759672309569263,7.030585754690384,7.030585754690384,7.030585754690384,0.0,0.0,0.0,20.310713281943574,Iced Matcha Latte
2011-09-06 15:04:00,19.039825557757663,-69.8060438963427,116.87184829612647,19.039825557757663,19.039825557757663,0.03433436479662089,0.03433436479662089,0.03433436479662089,-6.608636194250321,-6.608636194250321,-6.608636194250321,6.642970559046944,6.642970559046944,6.642970559046944,0.0,0.0,0.0,19.074159922554283,Iced Matcha Latte
2011-09-06 15:34:00,19.039849671134416,-78.42288656811698,102.24895462677283,19.039849671134416,19.039849671134416,-0.44590710959027824,-0.44590710959027824,-0.44590710959027824,-6.718062345948277,-6.718062345948277,-6.718062345948277,6.2721552363579915,6.2721552363579915,6.2721552363579915,0.0,0.0,0.0,18.59394256154414,Iced Matcha Latte
2011-09-07 10:23:00,19.04075713787948,-83.20633463279252,106.49841992178922,19.04075713787948,19.04075713787948,-9.056821187204346,-9.056821187204346,-9.056821187204346,-4.507313167023358,-4.507313167023358,-4.507313167023358,-4.549508020180984,-4.549508020180984,-4.549508020180984,0.0,0.0,0.0,9.983935950675136,Iced Matcha Latte
2011-09-07 12:02:00,19.04083671202276,-83.05472166683192,105.96756677528805,19.04083671202276,19.04083671202276,-7.8048274291576965,-7.8048274291576965,-7.8048274291576965,-3.166559859828208,-3.166559859828208,-3.166559859828208,-4.638267569329483,-4.638267569329483,-4.638267569329483,0.0,0.0,0.0,11.236009282865062,Iced Matcha Latte
2011-09-07 12:44:00,19.04087047075021,-83.28816742651325,105.2326493812946,19.04087047075021,19.04087047075021,-6.156174754739628,-6.156174754739628,-6.156174754739628,-1.5307366356025391,-1.5307366356025391,-1.5307366356025391,-4.625438119137088,-4.625438119137088,-4.625438119137088,0.0,0.0,0.0,12.884695716010583,Iced Matcha Latte
2011-09-07 14:13:00,19.04094200710124,-80.69958116225531,104.30476829654945,19.04094200710124,19.04094200710124,-9.368242118209592,-9.368242118209592,-9.368242118209592,-4.864135255138264,-4.864135255138264,-4.864135255138264,-4.504106863071329,-4.504106863071329,-4.504106863071329,0.0,0.0,0.0,9.672699888891648,Iced Matcha Latte
2011-09-08 10:09:00,19.04190332705438,-65.46066008258695,116.45670122479201,19.04190332705438,19.04190332705438,-0.8913317370262697,-0.8913317370262697,-0.8913317370262697,-2.6497645933458642,-2.6497645933458642,-2.6497645933458642,1.7584328563195994,1.7584328563195994,1.7584328563195994,0.0,0.0,0.0,18.15057159002811,Iced Matcha Latte
2011-09-08 10:45:00,19.041932263106485,-78.41031036402131,106.88140426308571,19.041932263106485,19.041932263106485,-4.243149578942502,-4.243149578942502,-4.243149578942502,-6.083807579394282,-6.083807579394282,-6.083807579394282,1.840658000451799,1.840658000451799,1.840658000451799,0.0,0.0,0.0,14.798782684163983,Iced Matcha Latte
2011-09-08 11:48:00,19.041982901197663,-69.95255153879268,107.28703829237347,19.041982901197663,19.041982901197663,-2.122771869256619,-2.122771869256619,-2.122771869256619,-4.068664149550528,-4.068664149550528,-4.068664149550528,1.9458922802938994,1.9458922802938994,1.9458922802938994,0.0,0.0,0.0,16.919211031941046,Iced Matcha Latte
